occurrence_id,source_type,ADM0_NAME,ISO_code,ADM1_NAME,ADM1_CODE,ADM2_NAME,ADM2_CODE,Location_name,lat,long,Geo_reliability,max_year,N_positive,higher_taxon,lower_taxon,Sample_type,PCR_Test,ER_result,KR_result,IS2404_result,16SrRNAresults,16S_23S ITS,IS2606_result,VNTR_MIRU_result_MU,VNTR_result_MPM,qPCR_confirmed,other tests,other results,MU_confirmed,Record_number
BU_env_BJ_172,LIT,Benin,BEN,Oueme,BEN.10_1,,,Kode,8.84901,2.27962,4,2013,0,Anura,Anura,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_173,LIT,Benin,BEN,Oueme,BEN.10_1,,,Assigui,6.742033,2.524766,3,2013,1,Anura,Anura,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6864
BU_env_BJ_173,LIT,Benin,BEN,Oueme,BEN.10_1,,,Mitro,6.61215,2.51677,4,2013,0,Odonata,Odonata,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_174,LIT,Benin,BEN,Oueme,BEN.10_1,,,Agbonan,6.92895,2.455217,,2013,0,Odonata,Odonata,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_174,LIT,Benin,BEN,Oueme,BEN.10_1,,,Gbame,6.909762,2.451344,,2013,0,Anura,Anura,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_175,LIT,Benin,BEN,Oueme,BEN.10_1,,,Agonhoui,6.91404,2.455303,,2013,1,Odonata,Odonata,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6864
BU_env_BJ_175,LIT,Benin,BEN,Oueme,BEN.10_1,,,Bonou,6.9044035,2.4523001,6,2013,0,Anura,Anura,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_176,LIT,Benin,BEN,Oueme,BEN.10_1,,,Assigui,6.742033,2.524766,3,2013,0,Odonata,Odonata,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_176,LIT,Benin,BEN,Oueme,BEN.10_1,,,Houeda,,,,2013,0,Odonata,Odonata,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_177,LIT,Benin,BEN,Oueme,BEN.10_1,,,Houeda,,,,2013,1,Hemiptera,Hemiptera,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6864
BU_env_BJ_177,LIT,Benin,BEN,Oueme,BEN.10_1,,,Gbame,6.909762,2.451344,,2013,0,Odonata,Odonata,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_178,LIT,Benin,BEN,Oueme,BEN.10_1,,,Bonou,6.9044035,2.4523001,6,2013,0,Odonata,Odonata,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_178,LIT,Benin,BEN,Oueme,BEN.10_1,,,Kode,8.84901,2.27962,4,2013,0,Odonata,Odonata,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_179,LIT,Benin,BEN,Oueme,BEN.10_1,,,Agbonan,6.92895,2.455217,,2013,1,Hemiptera,Hemiptera,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6864
BU_env_BJ_179,LIT,Benin,BEN,Oueme,BEN.10_1,,,Mitro,6.61215,2.51677,4,2013,2,Hemiptera,Hemiptera,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6864
BU_env_BJ_180,LIT,Benin,BEN,Oueme,BEN.10_1,,,Agonhoui,6.91404,2.455303,,2013,2,Hemiptera,Hemiptera,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6864
BU_env_BJ_180,LIT,Benin,BEN,Oueme,BEN.10_1,,,Agbomahan,6.911855,2.452548,3,2013,0,Hemiptera,Hemiptera,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_181,LIT,Benin,BEN,Oueme,BEN.10_1,,,Assigui,6.742033,2.524766,3,2013,3,Hemiptera,Hemiptera,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6864
BU_env_BJ_181,LIT,Benin,BEN,Oueme,BEN.10_1,,,Bonou,6.9044035,2.4523001,6,2013,0,Hemiptera,Hemiptera,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_182,LIT,Benin,BEN,Oueme,BEN.10_1,,,Houeda,,,,2013,2,Coleoptera,Coleoptera,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6864
BU_env_BJ_182,LIT,Benin,BEN,Oueme,BEN.10_1,,,Gbame,6.909762,2.451344,,2013,0,Hemiptera,Hemiptera,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_183,LIT,Benin,BEN,Oueme,BEN.10_1,,,Kode,8.84901,2.27962,4,2013,1,Hemiptera,Hemiptera,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6864
BU_env_BJ_184,LIT,Benin,BEN,Oueme,BEN.10_1,,,Mitro,6.61215,2.51677,4,2013,2,Coleoptera,Coleoptera,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6864
BU_env_BJ_184,LIT,Benin,BEN,Oueme,BEN.10_1,,,Agonhoui,6.91404,2.455303,,2013,0,Coleoptera,Coleoptera,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_185,LIT,Benin,BEN,Oueme,BEN.10_1,,,Kode,8.84901,2.27962,4,2013,1,Coleoptera,Coleoptera,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6864
BU_env_BJ_185,LIT,Benin,BEN,Oueme,BEN.10_1,,,Agbonan,6.92895,2.455217,,2013,0,Coleoptera,Coleoptera,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_186,LIT,Benin,BEN,Oueme,BEN.10_1,,,Bonou,6.9044035,2.4523001,6,2013,1,Coleoptera,Coleoptera,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6864
BU_env_BJ_186,LIT,Benin,BEN,Oueme,BEN.10_1,,,Agbonan,6.92895,2.455217,,2013,0,Diptera,Diptera,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_187,LIT,Benin,BEN,Oueme,BEN.10_1,,,Assigui,6.742033,2.524766,3,2013,0,Diptera,Diptera,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_187,LIT,Benin,BEN,Oueme,BEN.10_1,,,Gbame,6.909762,2.451344,,2013,0,Coleoptera,Coleoptera,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_188,LIT,Benin,BEN,Oueme,BEN.10_1,,,Gbame,6.909762,2.451344,,2013,0,Diptera,Diptera,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_189,LIT,Benin,BEN,Oueme,BEN.10_1,,,Bonou,6.9044035,2.4523001,6,2013,1,Diptera,Diptera,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6864
BU_env_BJ_189,LIT,Benin,BEN,Oueme,BEN.10_1,,,Mitro,6.61215,2.51677,4,2013,0,Mollusca,Mollusca,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_190,LIT,Benin,BEN,Oueme,BEN.10_1,,,Assigui,6.742033,2.524766,3,2013,0,Mollusca,Mollusca,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_190,LIT,Benin,BEN,Oueme,BEN.10_1,,,Houeda,,,,2013,0,Mollusca,Mollusca,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_191,LIT,Benin,BEN,Oueme,BEN.10_1,,,Agonhoui,6.91404,2.455303,,2013,2,Decapoda,Decapoda,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6864
BU_env_BJ_191,LIT,Benin,BEN,Oueme,BEN.10_1,,,Kode,8.84901,2.27962,4,2013,0,Mollusca,Mollusca,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_192,LIT,Benin,BEN,Oueme,BEN.10_1,,,Agbomahan,6.911855,2.452548,3,2013,0,Decapoda,Decapoda,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_192,LIT,Benin,BEN,Oueme,BEN.10_1,,,Agonhoui,6.91404,2.455303,,2013,0,Mollusca,Mollusca,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_193,LIT,Benin,BEN,Oueme,BEN.10_1,,,Agonhoui,6.91404,2.455303,,2013,0,Araneae,Araneae,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_193,LIT,Benin,BEN,Oueme,BEN.10_1,,,Kode,8.84901,2.27962,4,2013,0,Decapoda,Decapoda,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_194,LIT,Benin,BEN,Oueme,BEN.10_1,,,Assigui,6.742033,2.524766,3,2013,5,Decapoda,Decapoda,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6864
BU_env_BJ_194,LIT,Benin,BEN,Oueme,BEN.10_1,,,Mitro,6.61215,2.51677,4,2013,0,Decapoda,Decapoda,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_195,LIT,Benin,BEN,Oueme,BEN.10_1,,,Houeda,,,,2013,0,Araneae,Araneae,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_195,LIT,Benin,BEN,Oueme,BEN.10_1,,,Mitro,6.61215,2.51677,4,2013,0,Araneae,Araneae,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_196,LIT,Benin,BEN,Oueme,BEN.10_1,,,Agbonan,6.92895,2.455217,,2013,0,Araneae,Araneae,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_196,LIT,Benin,BEN,Oueme,BEN.10_1,,,Kode,8.84901,2.27962,4,2013,0,Araneae,Araneae,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_197,LIT,Benin,BEN,Oueme,BEN.10_1,,,Agonhoui,6.91404,2.455303,,2013,0,Mosquito (larvae + emergent stages),Mosquito (larvae + emergent stages),aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_197,LIT,Benin,BEN,Oueme,BEN.10_1,,,Gbame,6.909762,2.451344,,2013,0,Araneae,Araneae,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_198,LIT,Benin,BEN,Oueme,BEN.10_1,,,Agbomahan,6.911855,2.452548,3,2013,0,Mosquito (larvae + emergent stages),Mosquito (larvae + emergent stages),aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_198,LIT,Benin,BEN,Oueme,BEN.10_1,,,Assigui,6.742033,2.524766,3,2013,0,Araneae,Araneae,aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_199,LIT,Benin,BEN,Oueme,BEN.10_1,,,Assigui,6.742033,2.524766,3,2013,0,Mosquito (larvae + emergent stages),Mosquito (larvae + emergent stages),aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_199,LIT,Benin,BEN,Oueme,BEN.10_1,,,Kode,8.84901,2.27962,4,2013,0,Mosquito (larvae + emergent stages),Mosquito (larvae + emergent stages),aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_200,LIT,Benin,BEN,Oueme,BEN.10_1,,,Houeda,,,,2013,0,Mosquito (larvae + emergent stages),Mosquito (larvae + emergent stages),aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_200,LIT,Benin,BEN,Oueme,BEN.10_1,,,Mitro,6.61215,2.51677,4,2013,0,Mosquito (larvae + emergent stages),Mosquito (larvae + emergent stages),aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_201,LIT,Benin,BEN,Oueme,BEN.10_1,,,Agbonan,6.92895,2.455217,,2013,0,Mosquito (larvae + emergent stages),Mosquito (larvae + emergent stages),aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_202,LIT,Benin,BEN,Oueme,BEN.10_1,,,Gbame,6.909762,2.451344,,2013,0,Mosquito (larvae + emergent stages),Mosquito (larvae + emergent stages),aquatic animal,KR + IS2404,, negative,negative,,,,,,negative,,,no,6864
BU_env_BJ_204,LIT,Benin,BEN,Oueme,BEN.10_1,,,Kode,6.749051,2.500795,3,2013,1,,0,aquatic non-animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6864
BU_env_BJ_206,LIT,Australia,AUS,Victoria,AUS.10_1,,,"Cowes, Phillip Island",,,,1995,6,,,aquatic non-animal,IS2404,,,positive,,,,,,,,,no,7601
BU_env_BJ_207,LIT,Japan,JPN,,JPN.8_1,,,Aizu,,,,2010,1,,Crayfish,aquatic animal,IS2404,,,positive,,,,,,,,,no,6976
BU_env_BJ_71,LIT,Benin,BEN,Atlantique,BEN.3_1,,,Agodenou,6.70638,2.37524,3,2016,60,na,mosquito,terrestrial invertebrate,"IS2404, IS2606 + KR",,negative,positive,,,negative,,,no,,,no,9049
BU_env_BJ_72,LIT,Benin,BEN,Atlantique,BEN.3_1,,,Agbahounsou,6.70049,2.3883,3,2016,80,na,mosquito,terrestrial invertebrate,"IS2404, IS2606 + KR",,negative,positive,,,negative,,,no,,,no,9049
BU_env_BJ_72,LIT,Benin,BEN,Atlantique,BEN.3_1,,,Agongbo,6.73168,2.39184,3,2016,120,na,mosquito,terrestrial invertebrate,"IS2404, IS2606 + KR",,positive,positive,,,negative,,,no,,,no,9049
BU_env_BJ_73,LIT,Benin,BEN,Atlantique,BEN.3_1,,,Agongbo,6.73168,2.39184,2,2016,24,mosquito (larvae),mosquito (larvae),aquatic animal,"IS2404, IS2606 + KR",,negative,positive,,,positive,,,no,,,no,9049
BU_env_BJ_73,LIT,Benin,BEN,Atlantique,BEN.3_1,,,Tanongou,10.816756,1.433977,3,2016,100,na,mosquito,terrestrial invertebrate,"IS2404, IS2606 + KR",,negative,positive,,,negative,,,no,,,no,9049
BU_env_BJ_74,LIT,Benin,BEN,Atlantique,BEN.3_1,,,Agodenou,6.688256,2.374352,3,2016,5,mosquito (larvae),mosquito (larvae),aquatic animal,"IS2404, IS2606 + KR",,negative,positive,,,negative,,,no,,,no,9049
BU_env_BJ_75,LIT,Benin,BEN,Atlantique,BEN.3_1,,,Agbahounsou,6.700193,2.388437,,2016,10,mosquito (larvae),mosquito (larvae),aquatic animal,"IS2404, IS2606 + KR",,negative,positive,,,positive,,,no,,,no,9049
BU_env_BJ_76,LIT,Benin,BEN,Atlantique,BEN.3_1,,,Tanongou,,,,2016,11,mosquito (larvae),mosquito (larvae),aquatic animal,"IS2404, IS2606 + KR",,negative,positive,,,negative,,,no,,,no,9049
BU_env_BJ_80,LIT,Benin,BEN,Kouffo,BEN.7_1,,,Tevedji (village),,,,2001,1,fish,fish,aquatic animal,IS2404,,,positive,,,,,,,,,no,9100
BU_env_CI_10,LIT,Côte d'Ivoire,CIV,Abidjan ,CIV.1_1,,,Ebrie Lagoon,,,,2017,5,,,aquatic non-animal,"ER, IS2404, 16S, MIRU for MU ",positive,,positive,positive,,,negative,,,ER for pMUM plasmid,,no,8832
BU_env_CI_10,LIT,Côte d'Ivoire,CIV,Abidjan ,CIV.1_1,,,Adiopodoumé,5.340858,-4.133591,3,2017,5,,,aquatic non-animal,"ER, IS2404, 16S, MIRU for MU ",positive,,positive,positive,,,negative,,,ER for pMUM plasmid,,no,8832
BU_env_CI_111,LIT,Côte d'Ivoire,CIV,Layo,CIV.7_1,Grands-Ponts,CIV.7.2_1,Layo (Dabou),,,,2008,11,Heteroptera,mixed,aquatic animal,ER + IS2404,positive,,positive,,,,,,yes,,,no,6864
BU_env_CI_112,LIT,Côte d'Ivoire,CIV,Abidjan,CIV.1_1,Grands-Ponts,CIV.7.2_1,Bakanou A (Dabou),5.594972,-4.634771,4,2008,2,Heteroptera,mixed,aquatic animal,ER + IS2404,positive,,positive,,,,,,yes,,,no,6864
BU_env_CI_113,LIT,Côte d'Ivoire,CIV,Abidjan,CIV.1_1,Agneby Tiassale,CIV.7.1_1,Amanikouadiokro,6.0118,-4.969565,,2008,1,Heteroptera,mixed,aquatic animal,ER + IS2404,positive,,positive,,,,,,yes,,,no,6864
BU_env_CI_113,LIT,Côte d'Ivoire,CIV,Lagunes District,CIV.7_1,Grands-Ponts,CIV.7.2_1,Bakanou B (Dabou),5.616157,-4.61194,4,2008,0,Heteroptera,mixed,aquatic animal,ER + IS2404,positive,,negative,,,,,,yes,,,no,6864
BU_env_CI_114,LIT,Côte d'Ivoire,CIV,Lagunes District,CIV.7_1,Agnéby-Tiassale,CIV.7.1_1,Bodo,-4.6848106,5.9098362,2,2008,2,Heteroptera,mixed,aquatic animal,ER + IS2404,positive,,positive,,,,,,yes,,,no,6864
BU_env_CI_114,LIT,Côte d'Ivoire,CIV,Lagunes District,CIV.7_1,Agnéby-Tiassale,CIV.7.1_1,Gnankangnankansou,,,,2008,1,Heteroptera,mixed,aquatic animal,ER + IS2404,positive,,positive,,,,,,yes,,,no,6864
BU_env_CI_115,LIT,Côte d'Ivoire,CIV,Abidjan,CIV.1_1,Agneby Tiassale,CIV.7.1_1,Sokrogbo,-4.983811195,6.083625741,2,2008,8,Heteroptera,mixed,aquatic animal,ER + IS2404,positive,,positive,,,,,,yes,,,no,6864
BU_env_CI_116,LIT,Côte d'Ivoire,CIV,Abidjan,CIV.1_1,Agneby Tiassale,CIV.7.1_1,Kodimasso,5.899142,-4.693328,3,2008,1,Heteroptera,mixed,aquatic animal,ER + IS2404,positive,,positive,,,,,,yes,,,no,6864
BU_env_CI_8,LIT,Côte d'Ivoire,CIV,Abidjan ,CIV.1_1,,,Adiopodoumé,5.340858,-4.133591,3,2017,2,,,aquatic non-animal,"ER, IS2404, 16S, MIRU for MU ",positive,,positive,positive,,,negative,,,ER for pMUM plasmid,,no,8832
BU_env_CI_9,LIT,Côte d'Ivoire,CIV,Abidjan ,CIV.1_1,,,Adiopodoumé,5.340858,-4.133591,3,2017,2,,,aquatic non-animal,"ER, IS2404, 16S, MIRU for MU ",positive,,positive,positive,,,negative,,,ER for pMUM plasmid,,no,8832
BU_env_CI_9,LIT,Côte d'Ivoire,CIV,Abidjan ,CIV.1_1,,,Adiopodoumé,5.340858,-4.133591,3,2017,1,,,aquatic non-animal,"ER, IS2404, 16S, MIRU for MU ",positive,,positive,positive,,,negative,,,ER for pMUM plasmid,,no,8832
BU_env_CM_100,LIT,Cameroon,CMR,Adamaoua,CMR.1_1,,,,6.115807034,11.47140403,4,2013,122,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CM_100,LIT,Cameroon,CMR,Adamaoua,CMR.1_1,,,,6.045604991,11.518238,4,2013,41,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CM_101,LIT,Cameroon,CMR,Adamaoua,CMR.1_1,,,,6.042970978,11.50691103,4,2013,187,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CM_101,LIT,Cameroon,CMR,Adamaoua,CMR.1_1,,,,6.023251042,11.31565897,4,2013,24,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CM_102,LIT,Cameroon,CMR,Adamaoua,CMR.1_1,,,,6.043499038,11.34856498,4,2013,24,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CM_102,LIT,Cameroon,CMR,Ouest,CMR.8_1,,,,5.835719034,11.04265502,4,2013,25,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CM_103,LIT,Cameroon,CMR,Adamaoua,CMR.1_1,,,,6.454458972,11.30564704,4,2013,192,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CM_103,LIT,Cameroon,CMR,Adamaoua,CMR.1_1,,,,6.413538018,11.375965,4,2013,24,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CM_104,LIT,Cameroon,CMR,Adamaoua,CMR.1_1,,,,6.399536971,11.32332296,4,2013,24,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CM_104,LIT,Cameroon,CMR,Adamaoua,CMR.1_1,,,,6.366362991,11.47213401,4,2013,24,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CM_105,LIT,Cameroon,CMR,Adamaoua,CMR.1_1,,,,6.257976014,11.45893302,4,2013,24,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CM_105,LIT,Cameroon,CMR,Adamaoua,CMR.1_1,,,,6.174881011,11.56475396,4,2013,192,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CM_106,LIT,Cameroon,CMR,Adamaoua,CMR.1_1,,,,6.28462703,11.547331,4,2013,25,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CM_106,LIT,Cameroon,CMR,Adamaoua,CMR.1_1,,,,6.11620903,11.47125299,4,2013,31,Mixed invertebrates,Mixed invertebrates,aquatic animal,KR + IS2404,,positive,positive,,,,,,yes,,,yes,6935
BU_env_CM_115,LIT,Cameroon,CMR,Centre,CMR.2_1,,,Mbalmoyo ,3.51552,11.50085,1,2007,0,Heteroptera,Heteroptera,aquatic animal,KR + IS2404,,negative,negative,,,,,,,,,no,7159
BU_env_CM_118,LIT,Cameroon,CMR,Centre,CMR.2_1,,,Akonlinga ,3.77334,12.24135,1,2008,1,Heteroptera,Heteroptera,aquatic animal,IS2404 + KR,,positive,positive,,,,,positive,yes,,,yes,7159
BU_env_CM_119,LIT,cameroon,CMR,Adamaoua,CMR.1_1,Mayo-Banyo,CMR.1.3_1,,6.080864065,11.48224843,2,2008,>1,Mixed insects,Mixed insects,aquatic animal,IS2404 + KR,,positive,positive,,,,,,yes,,,yes,7115
BU_env_CM_120,LIT,cameroon,CMR,Adamaoua,CMR.1_1,Mayo-Banyo,CMR.1.3_1,,6.044220366,11.37428038,2,2008,>1,Mixed insects,Mixed insects,aquatic animal,IS2404 + KR,,positive,positive,,,,,,yes,,,yes,7115
BU_env_CM_121,LIT,cameroon,CMR,Adamaoua,CMR.1_1,Mayo-Banyo,CMR.1.3_1,,6.056325874,11.32749423,2,2008,>1,Mixed insects,Mixed insects,aquatic animal,IS2404 + KR,,positive,positive,,,,,,yes,,,yes,7115
